0,0,0,0,0,0.804,0.804,0.0,0.0,0,0,0,0.171,0.171,0.4,0.4,0.512,0.512,0,522.189,2.923,2.939
0.99,0,0,0,0,0.804,0.0,0.0,0.0,0,0,0,0.171,0.077,0.4,0.098,0.29,0.512,0,500.461,2.538,2.939
1.193,0.0,0,0.0,0.0,0.804,0.492,0.0,0.0,1.25,0,0,0.171,0.114,0.4,0.0,0.436,0.512,0,464.592,2.867,2.303
0.998,1.523,0,0.102,0.0,0.804,0.488,0.0,0.0,2.812,0,0.5,0.171,0.118,0.4,0.0,0.149,0.512,0,525.885,2.083,2.291
0.948,0.04,1.523,0.094,0.718,0.804,0.445,0.0,0.0,3.0,0,0.077,0.171,0.113,0.4,0.1,0.179,0.512,0,480.572,0.758,2.296
0.791,-0.158,1.523,0.095,0.654,0.804,0.397,0.0,0.0,1.875,0,0.0,0.171,0.014,0.4,0.195,0.064,0.512,0,551.768,0.501,2.394
0.861,-0.597,1.681,0.128,0.625,0.804,0.203,0.0,0.0,1.607,0,0.004,0.171,0.05,0.4,0.098,0.431,0.512,0,625.429,2.73,1.418
0.888,-0.323,2.12,0.126,0.657,0.804,0.113,0.0,0.0,1.406,0,0.059,0.171,0.145,0.4,0.207,0.22,0.512,0,499.959,1.818,2.24
0.795,-0.219,2.12,0.119,0.629,0.804,0.252,0.0,0.0,2.083,0,0.113,0.171,0.065,0.4,0.0,0.212,0.512,0,548.547,1.123,0.367
0.708,-0.366,2.12,0.123,0.596,0.804,0.328,0.0,0.0,1.875,0,0.12,0.171,0.138,0.4,0.0,0.255,0.512,0,539.634,1.508,2.169
0.809,-0.47,2.12,0.136,0.576,0.547,0.547,0.0,0.0,1.705,0,0.108,0.19,0.19,0.207,0.0,0.301,0.436,0,477.445,1.913,2.223
0.764,-0.271,2.12,0.132,0.564,0.547,0.49,0.0,0.0,2.188,0,0.157,0.198,0.198,0.207,0.0,0.246,0.436,0,467.307,1.303,1.246
0.748,-0.308,2.12,0.132,0.541,0.547,0.485,0.0,0.0,2.019,0,0.163,0.317,0.317,0.207,0.0,0.33,0.431,0,540.542,2.316,1.186
0.817,-0.302,2.12,0.132,0.522,0.547,0.421,0.0,0.0,1.875,0,0.16,0.317,0.169,0.869,0.869,0.255,0.431,0,678.142,0.898,1.433
0.876,-0.216,2.12,0.128,0.504,0.547,0.479,0.0,0.0,2.25,0,0.189,0.317,0.153,0.869,0.053,0.202,0.431,0,831.6,2.066,1.024
0.806,-0.396,2.12,0.123,0.487,0.547,0.344,0.0,0.0,0.703,0,0.229,0.317,0.136,0.869,0.351,0.145,0.431,0,454.055,0.808,1.227
0.725,-0.24,2.12,0.12,0.475,0.547,0.382,0.333,0.078,0.662,3.003,0.231,0.317,0.11,0.869,0.144,0.08,0.33,0,532.323,0.947,2.442
0.876,-0.279,2.12,0.121,0.461,0.547,0.209,0.333,0.105,0.625,3.003,0.207,0.317,0.122,0.869,0.25,0.236,0.33,0,634.878,2.678,0.955
0.763,0.106,2.12,0.118,0.448,0.547,0.182,0.333,0.121,0.789,3.003,0.233,0.317,0.274,0.869,0.634,0.362,0.362,0,557.127,2.667,1.972
0.972,-0.122,2.12,0.116,0.44,0.547,0.519,0.333,0.133,1.125,3.003,0.222,0.317,0.0,0.869,0.0,0.296,0.362,0,557.127,2.447,2.476
0.84,0.105,2.12,0.116,0.428,0.791,0.791,0.267,0.137,1.429,3.745,0.629,0.328,0.328,0.869,0.29,0.267,0.362,0,490.264,2.404,2.456
0.839,0.056,2.12,0.113,0.42,0.791,0.47,0.267,0.139,1.364,3.745,0.611,0.328,0.199,0.869,0.324,0.509,0.509,0,507.403,2.718,1.72
0.885,0.164,2.12,0.111,0.412,0.791,0.597,0.267,0.141,1.304,3.745,0.586,0.336,0.336,0.869,0.717,0.151,0.509,0,574.713,2.276,2.277
0.757,0.095,2.12,0.108,0.407,0.791,0.395,0.267,0.143,1.25,3.745,0.569,0.336,0.266,0.717,0.0,0.107,0.509,0,512.825,0.571,1.832
0.876,-0.009,2.12,0.108,0.4,0.791,0.639,0.267,0.144,1.2,3.745,0.501,0.641,0.641,0.717,0.0,0.053,0.509,0,592.751,1.205,2.53
0.975,0.16,2.12,0.106,0.392,0.791,0.243,0.267,0.144,1.2,3.745,0.471,0.641,0.533,0.789,0.789,0.184,0.509,0,593.165,1.209,1.351
0.94,0.198,2.12,0.106,0.387,0.791,0.397,0.267,0.144,1.2,3.745,0.474,0.641,0.0,0.789,0.0,0.232,0.509,0,517.885,1.34,0.2
0.841,0.08,2.12,0.104,0.391,0.791,0.218,0.267,0.144,1.2,3.745,0.408,0.641,0.263,0.789,0.0,0.362,0.509,0,505.894,1.028,0.547
