0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.257,0.257,0.425,0.425,0.0,0.0,0.0,536.778,0.456,2.762
1.11,0,0,0,0,0.717,0.717,0.0,0.0,0,0,0,0.257,0.0,0.425,0.0,0.0,0.0,-564.0,568.619,0.456,1.011
1.191,0.0,0,0.0,0.0,0.754,0.754,0.0,0.0,0.0,0,0,0.257,0.232,0.425,0.0,0.467,0.467,25.0,599.074,2.825,0.922
1.283,0.607,0,0.04,0.0,0.754,0.414,0.0,0.0,0.0,0,0.5,0.257,0.215,0.835,0.835,0.048,0.467,156.0,543.519,0.896,1.43
1.19,0.865,0.607,0.071,0.286,0.754,0.613,0.0,0.0,2.25,0,0.306,0.257,0.137,0.835,0.0,0.07,0.467,0,585.478,2.22,0.57
1.297,0.3,0.865,0.061,0.379,0.754,0.516,0.0,0.0,1.875,0,0.233,0.257,0.142,0.835,0.0,0.795,0.795,0,794.756,0.196,0.219
1.162,0.561,0.865,0.069,0.34,0.851,0.851,0.0,0.0,3.214,0,0.142,0.257,0.199,0.835,0.397,0.353,0.795,117.0,536.362,2.421,0.231
1.085,0.13,0.865,0.066,0.32,0.851,0.0,0.0,0.0,1.406,0,0.184,0.552,0.552,0.835,0.776,0.0,0.795,222.0,583.314,2.421,0.267
1.268,-0.054,0.865,0.074,0.31,0.851,0.0,0.0,0.0,1.25,0,0.159,0.552,0.475,0.835,0.438,0.0,0.795,0,762.671,0.171,0.267
1.375,0.296,0.919,0.074,0.319,0.851,0.0,0.0,0.0,1.125,0,0.024,0.552,0.236,0.835,0.475,0.349,0.795,0,760.748,0.683,0.652
1.094,0.442,0.919,0.089,0.301,0.851,0.695,0.0,0.0,1.705,0,0.007,0.552,0.471,0.835,0.655,0.52,0.795,219.0,596.158,2.545,1.217
1.266,-0.024,0.919,0.092,0.289,0.851,0.532,0.333,0.092,1.875,3.003,0.004,0.599,0.599,0.835,0.36,0.425,0.795,-1041.0,590.408,2.688,1.571
1.216,0.213,0.919,0.09,0.292,0.851,0.0,0.333,0.12,2.019,3.003,0.001,0.599,0.228,0.835,0.336,0.543,0.795,929.0,712.568,0.175,0.405
1.33,0.132,0.919,0.086,0.28,0.851,0.0,0.333,0.137,1.607,3.003,0.002,0.599,0.094,0.776,0.409,0.106,0.795,0,562.187,2.904,2.852
1.066,0.275,0.919,0.088,0.272,0.851,0.314,0.333,0.147,1.5,3.003,0.0,0.599,0.187,0.868,0.868,0.588,0.795,0,710.181,2.731,0.156
1.184,-0.156,0.919,0.094,0.262,0.851,0.354,0.267,0.149,1.406,3.745,0.007,0.599,0.21,0.868,0.308,0.0,0.588,1255.0,533.047,2.782,2.611
1.091,-0.124,1.021,0.091,0.274,0.695,0.411,0.267,0.15,1.544,3.745,0.01,0.599,0.28,0.868,0.0,0.534,0.588,-261.0,518.958,2.756,1.571
1.153,-0.124,1.021,0.093,0.28,0.695,0.648,0.267,0.15,1.458,3.745,0.021,0.599,0.11,0.868,0.0,0.361,0.588,-1220.0,556.325,2.129,1.571
1.14,-0.18,1.021,0.091,0.283,0.782,0.782,0.267,0.15,2.171,3.745,0.022,0.599,0.051,0.868,0.123,0.373,0.588,-384.0,682.631,2.165,2.173
1.015,-0.028,1.045,0.089,0.288,0.782,0.68,0.267,0.149,2.25,3.745,0.021,0.599,0.094,0.868,0.0,0.436,0.588,506.0,525.786,2.179,1.816
0.911,-0.088,1.045,0.095,0.284,0.782,0.676,0.333,0.152,2.143,3.003,0.119,0.599,0.163,0.868,0.531,0.656,0.656,0,526.204,2.545,2.062
1.053,-0.446,1.045,0.111,0.283,0.782,0.0,0.333,0.153,2.216,3.003,0.189,0.28,0.13,0.868,0.388,0.547,0.656,0,613.781,2.7,2.717
0.957,-0.403,1.311,0.111,0.304,0.782,0.0,0.333,0.154,2.12,3.003,0.219,0.28,0.118,0.868,0.0,0.0,0.656,0,509.981,2.7,2.717
1.126,-0.171,1.311,0.117,0.316,0.782,0.197,0.333,0.155,2.344,3.003,0.27,0.28,0.218,0.868,0.637,0.168,0.656,0,530.681,0.519,1.038
1.177,-0.175,1.311,0.114,0.314,0.782,0.187,0.267,0.153,2.25,3.745,0.281,0.28,0.236,0.637,0.211,0.218,0.656,-3027.0,559.736,2.576,2.63
1.116,-0.049,1.311,0.112,0.312,0.782,0.324,0.267,0.151,2.25,3.745,0.284,0.28,0.247,0.637,0.0,0.509,0.656,-435.0,570.793,0.727,1.475
1.288,-0.267,1.311,0.11,0.307,0.782,0.0,0.267,0.15,2.4,3.745,0.296,0.318,0.318,0.637,0.526,0.764,0.764,40.0,512.063,0.586,1.475
1.237,0.277,1.311,0.113,0.314,0.782,0.709,0.267,0.148,2.4,3.745,0.321,0.318,0.176,0.824,0.824,0.0,0.764,591.0,735.166,0.38,1.154
