0,0,0,0,0,0.438,0.438,0.0,0.0,0,0,0,0.264,0.264,0.456,0.456,0.34,0.34,0.0,533.108,1.665,1.202
1.359,0,0,0,0,0.576,0.576,0.0,0.0,0,0,0,0.264,0.227,0.471,0.471,0.51,0.51,-1780.0,498.095,0.439,1.091
0.89,0.0,0,0.0,0.0,0.653,0.653,0.0,0.0,1.25,0,0,0.273,0.273,0.471,0.0,0.0,0.51,-283.0,1009.092,0.148,2.083
1.456,-3.517,0,0.234,0.0,0.653,0.6,0.0,0.0,3.75,0,0.5,0.273,0.175,0.471,0.0,0.0,0.51,358.0,883.262,0.148,0.963
1.083,0.485,3.517,0.247,1.658,0.653,0.488,0.0,0.0,3.0,0,0.031,0.273,0.0,0.471,0.0,0.13,0.51,0,762.766,2.052,2.115
1.019,-1.035,4.002,0.224,1.605,0.653,0.0,0.0,0.0,3.125,0,0.006,0.367,0.367,0.701,0.701,0.576,0.576,0,683.432,0.072,2.823
0.922,-1.02,4.002,0.213,1.44,0.653,0.06,0.0,0.0,2.143,0,0.006,0.367,0.247,0.701,0.598,0.121,0.576,-204.0,616.929,2.981,2.042
0.931,-1.092,4.002,0.214,1.317,0.653,0.224,0.0,0.0,1.875,0,0.002,0.367,0.264,0.701,0.564,0.0,0.576,297.0,575.358,0.0,0.13
0.834,-0.917,4.002,0.209,1.222,0.653,0.618,0.0,0.0,1.667,0,0.003,0.548,0.548,0.701,0.474,0.28,0.576,-741.0,575.358,2.586,0.43
0.915,-0.984,4.002,0.213,1.143,0.828,0.828,0.0,0.0,1.5,0,0.01,0.548,0.379,0.701,0.0,0.206,0.576,-1040.0,785.251,2.291,0.45
0.987,-0.74,4.002,0.206,1.078,0.828,0.613,0.0,0.0,1.364,0,0.044,0.548,0.255,0.762,0.762,0.0,0.576,328.0,515.016,2.291,2.253
0.964,-0.558,4.002,0.197,1.024,0.828,0.66,0.0,0.0,1.25,0,0.102,0.548,0.186,0.762,0.594,0.506,0.576,938.0,568.76,2.869,0.69
1.009,-0.539,4.002,0.189,0.981,0.828,0.582,0.4,0.107,1.154,2.5,0.141,0.548,0.208,0.812,0.812,0.105,0.576,1243.0,560.554,2.326,0.689
0.92,-0.438,4.002,0.181,0.943,0.828,0.464,0.4,0.14,1.607,2.5,0.177,0.548,0.194,0.812,0.0,0.239,0.576,-2173.0,532.819,0.578,2.265
1.023,-0.549,4.002,0.176,0.912,0.828,0.0,0.4,0.16,1.5,2.5,0.18,0.548,0.18,0.812,0.676,0.566,0.576,0,713.841,0.4,0.192
0.972,0.166,4.002,0.17,0.881,0.828,0.0,0.4,0.173,1.406,2.5,0.208,0.548,0.431,0.812,0.43,0.0,0.566,0,823.337,0.4,2.864
0.893,-0.605,4.002,0.164,0.883,0.828,0.189,0.4,0.182,1.324,2.5,0.217,0.548,0.163,0.812,0.199,0.299,0.566,-399.0,524.204,2.062,1.86
0.989,-0.237,4.002,0.162,0.856,0.828,0.388,0.333,0.184,1.25,3.003,0.204,0.548,0.151,0.816,0.816,0.322,0.566,-396.0,745.823,1.88,1.157
0.978,-0.037,4.002,0.157,0.837,0.828,0.474,0.333,0.185,1.184,3.003,0.218,0.624,0.624,0.816,0.0,0.439,0.566,320.0,522.331,0.723,1.448
1.158,0.07,4.002,0.153,0.827,0.66,0.509,0.333,0.185,1.5,3.003,0.228,0.624,0.192,0.816,0.0,0.0,0.566,0,654.565,0.285,2.085
1.003,0.284,4.002,0.153,0.821,0.66,0.0,0.333,0.185,1.429,3.003,0.584,0.624,0.169,0.816,0.0,0.486,0.566,169.0,526.784,0.772,0.776
0.99,0.211,4.002,0.149,0.823,0.896,0.896,0.333,0.184,1.364,3.003,0.573,0.624,0.119,0.816,0.0,0.0,0.566,-705.0,677.375,0.772,2.707
0.945,0.094,4.002,0.145,0.82,0.896,0.0,0.333,0.183,1.304,3.003,0.552,0.624,0.433,0.816,0.0,0.255,0.566,56.0,660.456,3.079,2.999
0.865,-0.053,4.002,0.143,0.812,0.896,0.0,0.333,0.182,1.25,3.003,0.505,0.624,0.187,0.816,0.332,0.0,0.566,507.0,749.417,0.0,2.999
0.975,-0.124,4.002,0.143,0.799,0.896,0.375,0.333,0.181,1.2,3.003,0.413,0.624,0.145,0.816,0.511,0.0,0.486,-598.0,524.235,0.0,0.101
0.875,-0.042,4.002,0.14,0.785,0.896,0.043,0.333,0.179,1.2,3.003,0.358,0.624,0.179,0.816,0.0,0.411,0.486,-221.0,587.082,2.371,2.137
0.922,-0.056,4.002,0.139,0.774,0.896,0.822,0.333,0.178,1.2,3.003,0.263,0.624,0.141,0.816,0.0,0.32,0.486,609.0,534.241,2.142,2.601
0.966,-0.126,4.002,0.119,0.773,0.896,0.0,0.333,0.177,2.55,3.003,0.097,0.624,0.157,0.511,0.0,0.556,0.556,-220.0,752.476,2.482,2.475
