0,0,0,0,0,0.724,0.724,0.0,0.0,0,0,0,0.313,0.313,0.337,0.337,0.434,0.434,0.0,626.081,2.408,1.385
0.688,0,0,0,0,0.724,0.0,0.0,0.0,0,0,0,0.72,0.72,0.337,0.0,0.0,0.434,0,725.604,2.408,1.385
1.067,0.0,0,0.0,0.0,0.724,0.0,0.0,0.0,1.25,0,0,0.72,0.0,0.337,0.0,0.0,0.434,0,701.049,2.408,2.53
1.067,2.843,0,0.19,0.0,0.724,0.246,0.0,0.0,0.938,0,0.5,0.72,0.557,0.337,0.0,0.0,0.434,0,641.747,2.408,1.005
1.137,1.895,2.843,0.179,1.34,0.724,0.067,0.0,0.0,0.75,0,0.667,0.72,0.0,0.695,0.695,0.0,0.434,0,585.996,2.408,2.134
1.103,1.684,2.843,0.177,1.231,0.724,0.076,0.0,0.0,0.625,0,0.697,0.846,0.846,0.695,0.0,0.157,0.434,-40.0,611.983,1.021,2.772
1.033,1.245,2.843,0.164,1.119,0.724,0.0,0.0,0.0,1.607,0,0.547,0.846,0.573,0.78,0.78,0.0,0.434,-709.0,606.547,1.021,2.772
0.883,0.862,2.843,0.15,1.022,0.724,0.0,0.0,0.0,1.406,0,0.474,0.846,0.355,0.787,0.787,0.0,0.434,-125.0,578.023,1.021,2.772
0.679,0.418,2.843,0.147,0.957,0.724,0.356,0.0,0.0,1.667,0,0.391,0.846,0.375,0.787,0.518,0.385,0.434,0,670.412,2.53,2.198
0.827,-0.017,2.843,0.173,0.933,0.724,0.0,0.0,0.0,1.5,0,0.288,0.846,0.39,0.787,0.738,0.24,0.434,0,589.277,1.959,2.198
0.92,0.232,2.86,0.168,0.95,0.716,0.716,0.0,0.0,1.023,0,0.131,0.846,0.509,0.787,0.503,0.0,0.385,-120.0,605.043,1.959,1.069
0.733,0.348,2.86,0.159,0.929,0.848,0.848,0.0,0.0,0.938,0,0.031,0.846,0.54,0.787,0.565,0.0,0.385,788.0,737.437,1.959,0.996
0.802,0.061,2.86,0.163,0.901,0.896,0.896,0.0,0.0,0.865,0,0.016,0.846,0.537,0.787,0.737,0.0,0.385,-65.0,841.495,1.959,0.878
0.956,0.143,2.86,0.16,0.891,0.896,0.0,0.0,0.0,0.804,0,0.003,0.846,0.492,0.787,0.663,0.279,0.385,-674.0,578.993,1.896,0.878
0.831,0.335,2.86,0.154,0.873,0.896,0.0,0.267,0.067,0.75,3.745,0.004,0.846,0.272,0.787,0.428,0.0,0.385,65.0,636.97,1.896,2.629
0.977,-0.295,2.86,0.15,0.848,0.896,0.0,0.267,0.088,0.703,3.745,0.01,0.573,0.279,0.787,0.244,0.255,0.385,-280.0,870.663,0.412,2.629
0.891,-0.112,3.138,0.146,0.858,0.896,0.596,0.267,0.102,0.662,3.745,0.032,0.54,0.14,0.787,0.157,0.101,0.385,0,648.376,0.831,1.774
0.862,-0.307,3.138,0.141,0.851,0.896,0.0,0.267,0.111,0.833,3.745,0.042,0.54,0.327,0.738,0.0,0.025,0.385,-151.0,575.939,0.702,2.821
1.022,-0.301,3.15,0.138,0.853,0.896,0.453,0.267,0.118,0.789,3.745,0.046,0.54,0.062,0.738,0.0,0.066,0.279,620.0,828.022,2.56,2.08
0.769,-0.014,3.15,0.136,0.851,0.896,0.0,0.267,0.122,0.75,3.745,0.068,0.54,0.085,0.737,0.307,0.509,0.509,-721.0,699.664,0.378,2.08
0.916,-0.142,3.15,0.137,0.836,0.896,0.242,0.267,0.126,0.714,3.745,0.312,0.54,0.115,0.737,0.138,0.0,0.509,-349.0,621.438,0.275,2.007
0.84,0.296,3.15,0.133,0.826,0.896,0.27,0.267,0.128,0.682,3.745,0.289,0.537,0.0,0.737,0.263,0.418,0.509,119.0,504.549,0.82,0.982
0.939,0.016,3.15,0.131,0.807,0.596,0.415,0.267,0.13,0.652,3.745,0.243,0.492,0.065,0.663,0.0,0.0,0.509,585.0,504.549,0.328,1.75
0.882,0.024,3.15,0.128,0.793,0.596,0.0,0.267,0.132,2.188,3.745,0.225,0.327,0.142,0.428,0.0,0.744,0.744,-1107.0,575.413,2.777,1.75
1.037,0.186,3.15,0.125,0.78,0.655,0.655,0.267,0.133,2.1,3.745,0.193,0.327,0.066,0.658,0.658,0.0,0.744,293.0,865.326,2.777,1.846
1.227,0.294,3.15,0.125,0.765,0.817,0.817,0.267,0.133,0.6,3.745,0.206,0.327,0.087,0.886,0.886,0.769,0.769,118.0,1630.265,0.329,2.186
1.015,0.339,3.15,0.138,0.75,0.817,0.0,0.267,0.133,2.1,3.745,0.273,0.327,0.0,0.886,0.427,0.256,0.769,108.0,644.61,1.571,2.186
1.037,0.23,3.15,0.13,0.745,0.817,0.0,0.267,0.133,1.95,3.745,0.354,0.142,0.127,0.886,0.184,0.572,0.769,-350.0,625.987,0.407,2.186
