0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.237,0.237,0.0,0.0,0.219,0.219,0,588.865,2.295,0
1.164,0,0,0,0,0.186,0.186,0.0,0.0,0,0,0,0.237,0.114,0.0,0.0,0.144,0.219,0,518.837,1.675,2.787
1.128,0.0,0,0.0,0.0,0.186,0.019,0.0,0.0,0.0,0,0,0.237,0.035,0.178,0.178,0.037,0.219,0,936.45,0.753,2.328
1.253,-0.27,0,0.018,0.0,0.186,0.083,0.0,0.0,0.0,0,0.5,0.453,0.453,0.178,0.0,0.0,0.219,0,550.566,2.946,0.199
1.248,0.445,0.27,0.053,0.127,0.639,0.639,0.0,0.0,0.75,0,0.013,0.453,0.095,0.178,0.0,0.149,0.219,0,861.288,2.066,2.04
1.238,0.315,0.715,0.054,0.257,0.639,0.0,0.0,0.0,1.875,0,0.102,0.453,0.174,0.178,0.0,0.08,0.219,0,516.387,0.309,2.577
1.288,0.222,0.715,0.051,0.254,0.639,0.0,0.0,0.0,1.607,0,0.202,0.453,0.0,0.178,0.0,0.0,0.219,-84.0,540.817,2.812,2.577
1.176,0.31,0.715,0.055,0.236,0.639,0.268,0.0,0.0,1.875,0,0.255,0.453,0.05,0.178,0.0,0.0,0.219,-364.0,569.284,2.812,0.83
1.026,0.026,0.715,0.054,0.229,0.639,0.0,0.0,0.0,1.667,0,0.327,0.453,0.08,0.301,0.301,0.0,0.219,0,642.982,2.704,0.276
1.053,-0.259,0.715,0.08,0.218,0.692,0.692,0.0,0.0,1.5,0,0.276,0.453,0.109,0.33,0.33,0.661,0.661,-262.0,578.336,2.445,0.814
1.096,-0.185,0.715,0.087,0.239,0.885,0.885,0.0,0.0,1.364,0,0.147,0.453,0.126,0.33,0.314,0.303,0.661,126.0,1110.653,1.445,2.238
1.055,-0.102,0.715,0.086,0.241,0.885,0.545,0.0,0.0,1.25,0,0.055,0.453,0.199,0.33,0.225,0.0,0.661,0,608.871,1.445,1.396
1.214,-0.149,0.715,0.088,0.235,0.885,0.0,0.0,0.0,1.154,0,0.022,0.453,0.112,0.362,0.362,0.757,0.757,0,648.419,2.695,1.396
1.211,0.063,0.715,0.085,0.231,0.885,0.0,0.0,0.0,0.804,0,0.0,0.286,0.286,0.362,0.0,0.0,0.757,-82.0,640.039,2.695,1.396
1.229,0.059,0.715,0.083,0.222,0.885,0.0,0.0,0.0,0.75,0,0.015,0.286,0.199,0.362,0.116,0.0,0.757,0,546.722,2.695,2.79
1.256,0.126,0.715,0.082,0.214,0.885,0.0,0.0,0.0,0.703,0,0.038,0.286,0.137,0.362,0.136,0.168,0.757,0,596.11,2.521,2.79
1.154,0.004,0.715,0.082,0.208,0.885,0.443,0.0,0.0,0.662,0,0.06,0.286,0.132,0.362,0.252,0.238,0.757,0,523.317,2.338,2.493
1.049,-0.118,0.715,0.079,0.202,0.885,0.0,0.0,0.0,0.625,0,0.051,0.286,0.0,0.407,0.407,0.415,0.757,0,551.639,2.714,2.493
1.117,-0.236,0.715,0.083,0.199,0.885,0.55,0.0,0.0,0.592,0,0.025,0.286,0.108,0.407,0.175,0.166,0.757,0,663.584,1.247,1.914
1.112,-0.214,0.715,0.081,0.203,0.885,0.0,0.0,0.0,0.75,0,0.015,0.286,0.131,0.407,0.163,0.342,0.757,0,528.649,2.527,1.914
1.204,-0.08,0.715,0.08,0.204,0.848,0.848,0.0,0.0,0.714,0,0.143,0.334,0.334,0.457,0.457,0.028,0.757,0,544.991,2.305,0.639
1.179,0.222,0.715,0.078,0.199,0.848,0.156,0.0,0.0,0.682,0,0.111,0.334,0.101,0.457,0.0,0.057,0.757,0,839.055,2.262,2.963
1.216,0.158,0.715,0.076,0.2,0.848,0.121,0.0,0.0,0.978,0,0.082,0.334,0.0,0.457,0.0,0.508,0.508,0,515.628,3.024,1.276
1.163,0.15,0.715,0.075,0.198,0.848,0.064,0.8,0.16,1.094,1.25,0.068,0.334,0.091,0.457,0.103,0.381,0.508,0,517.815,2.022,0.409
1.183,0.135,0.715,0.074,0.196,0.848,0.587,0.8,0.217,1.35,1.25,0.052,0.334,0.084,0.457,0.132,0.637,0.637,0,851.459,2.845,2.696
1.13,-0.039,0.715,0.072,0.193,0.848,0.491,0.8,0.256,0.6,1.25,0.045,0.334,0.0,0.457,0.0,0.0,0.637,0,576.844,3.047,1.815
1.202,-0.101,0.715,0.071,0.19,0.848,0.718,0.8,0.284,1.5,1.25,0.033,0.334,0.171,0.457,0.0,0.343,0.637,0,590.301,1.244,2.316
1.302,-0.034,0.715,0.072,0.191,0.848,0.0,0.8,0.306,1.8,1.25,0.031,0.451,0.451,0.457,0.156,0.0,0.637,0,652.617,1.244,2.316
