0,0,0,0,0,0.106,0.106,0.0,0.0,0,0,0,0.204,0.204,0.472,0.472,0.0,0.0,0.0,818.381,3.0,0.474
1.052,0,0,0,0,0.238,0.238,0.0,0.0,0,0,0,0.317,0.317,0.533,0.533,0.292,0.292,-129.0,633.977,1.684,2.219
1.117,0.0,0,0.0,0.0,0.418,0.418,0.0,0.0,1.25,0,0,0.37,0.37,0.533,0.442,0.0,0.292,-71.0,604.207,2.935,1.085
1.011,0.487,0,0.032,0.0,0.85,0.85,0.0,0.0,0.938,0,0.5,0.37,0.272,0.692,0.692,0.306,0.306,303.0,674.074,1.515,2.318
1.062,-0.205,0.487,0.044,0.23,0.85,0.589,0.0,0.0,0.0,0,0.004,0.37,0.322,0.692,0.462,0.0,0.306,-72.0,517.428,2.89,1.544
1.074,0.038,0.692,0.038,0.255,0.85,0.555,0.0,0.0,0.625,0,0.032,0.37,0.265,0.692,0.439,0.367,0.367,-219.0,586.246,1.844,1.717
1.068,0.066,0.692,0.034,0.228,0.85,0.0,0.0,0.0,2.143,0,0.052,0.37,0.152,0.692,0.357,0.212,0.367,12.0,590.364,2.435,1.717
1.13,0.04,0.692,0.031,0.208,0.85,0.404,0.0,0.0,1.875,0,0.037,0.37,0.0,0.692,0.0,0.103,0.367,67.0,526.94,2.736,1.773
1.079,0.167,0.692,0.037,0.193,0.85,0.587,0.0,0.0,1.667,0,0.088,0.37,0.043,0.692,0.0,0.236,0.367,-118.0,546.028,0.825,0.279
1.192,0.051,0.692,0.035,0.184,0.85,0.428,0.267,0.08,1.5,3.745,0.01,0.37,0.0,0.692,0.0,0.741,0.741,-38.0,642.397,0.422,2.681
1.139,0.233,0.692,0.049,0.174,0.85,0.797,0.267,0.103,1.364,3.745,0.051,0.37,0.126,0.692,0.661,0.0,0.741,142.0,835.909,0.422,0.492
1.054,0.13,0.692,0.049,0.172,0.85,0.0,0.267,0.116,1.25,3.745,0.011,0.602,0.602,0.836,0.836,0.0,0.741,84.0,510.273,0.422,0.492
1.122,0.003,0.692,0.048,0.164,0.85,0.58,0.267,0.123,1.442,3.745,0.016,0.602,0.43,0.836,0.234,0.0,0.741,-57.0,542.464,0.422,1.42
1.147,0.088,0.692,0.047,0.159,0.797,0.0,0.267,0.128,1.339,3.745,0.022,0.841,0.841,0.836,0.0,0.371,0.741,27.0,653.625,0.669,2.235
1.182,0.119,0.692,0.048,0.153,0.797,0.733,0.333,0.137,1.25,3.003,0.017,0.841,0.26,0.836,0.523,0.272,0.741,-310.0,863.723,1.077,1.99
1.232,0.081,0.692,0.051,0.147,0.797,0.531,0.333,0.143,1.406,3.003,0.006,0.841,0.376,0.836,0.282,0.05,0.741,0.0,522.531,2.864,1.37
1.143,0.276,0.692,0.059,0.142,0.797,0.0,0.333,0.147,1.324,3.003,0.0,0.841,0.246,0.836,0.046,0.023,0.741,54.0,592.84,1.571,1.37
1.094,0.101,0.692,0.058,0.145,0.797,0.182,0.333,0.15,0.833,3.003,0.002,0.841,0.112,0.836,0.036,0.213,0.741,14.0,627.098,2.59,1.316
1.114,0.025,0.692,0.056,0.141,0.797,0.387,0.333,0.152,0.789,3.003,0.017,0.841,0.099,0.836,0.421,0.0,0.741,-254.0,679.231,2.59,0.413
1.074,0.058,0.692,0.055,0.138,0.797,0.227,0.333,0.153,0.75,3.003,0.033,0.841,0.069,0.836,0.753,0.273,0.371,210.0,708.468,1.273,1.178
1.136,-0.07,0.692,0.054,0.135,0.733,0.525,0.333,0.153,0.714,3.003,0.244,0.841,0.363,0.836,0.0,0.0,0.371,192.0,542.423,2.382,1.849
1.143,0.071,0.692,0.053,0.136,0.733,0.572,0.333,0.153,0.682,3.003,0.253,0.841,0.189,0.753,0.0,0.0,0.371,-491.0,516.712,2.382,1.269
1.096,-0.061,0.692,0.052,0.133,0.758,0.758,0.333,0.153,0.652,3.003,0.245,0.841,0.286,0.753,0.0,0.328,0.371,376.0,631.819,1.865,1.955
1.135,-0.054,0.692,0.051,0.133,0.758,0.498,0.267,0.151,0.625,3.745,0.254,0.376,0.053,0.753,0.668,0.509,0.509,-136.0,515.644,2.297,1.014
1.164,0.101,0.692,0.05,0.133,0.758,0.445,0.267,0.148,0.6,3.745,0.238,0.376,0.0,0.753,0.214,0.0,0.509,0,604.779,2.591,1.411
1.178,0.052,0.692,0.05,0.13,0.758,0.0,0.267,0.146,0.6,3.745,0.205,0.363,0.261,0.753,0.0,0.272,0.509,0,604.779,2.499,2.447
1.072,0.039,0.692,0.05,0.128,0.758,0.239,0.267,0.144,0.6,3.745,0.165,0.363,0.323,0.753,0.0,0.687,0.687,250.0,559.662,2.627,0.781
0.926,-0.137,0.692,0.05,0.127,0.758,0.311,0.267,0.142,0.6,3.745,0.151,0.363,0.323,0.753,0.329,0.137,0.687,-80.0,507.497,2.222,2.388
