0,0,0,0,0,0.697,0.697,0.0,0.0,0,0,0,0.21,0.21,0.0,0.0,0.0,0.0,0,0,2.898,1.71
1.165,0,0,0,0,0.727,0.727,0.0,0.0,0,0,0,0.21,0.0,0.0,0.0,0.629,0.629,0,719.618,0.932,1.796
0.777,0.0,0,0.0,0.0,0.727,0.693,0.0,0.0,3.75,0,0,0.21,0.0,0.0,0.0,0.574,0.629,0,642.447,2.521,1.688
1.042,-2.91,0,0.194,0.0,0.727,0.0,0.0,0.0,4.688,0,0.5,0.54,0.54,0.0,0.0,0.327,0.629,0,779.422,2.793,0.764
0.982,-0.615,2.91,0.162,1.372,0.727,0.0,0.0,0.0,3.75,0,0.195,0.54,0.0,0.623,0.623,0.0,0.629,0,648.266,2.793,0.781
1.26,-0.686,2.91,0.14,1.198,0.727,0.5,0.0,0.0,3.75,0,0.067,0.54,0.325,0.623,0.539,0.086,0.629,94.0,488.089,3.028,2.195
1.222,0.285,2.91,0.165,1.074,0.727,0.0,0.0,0.0,3.214,0,0.071,0.54,0.49,0.752,0.752,0.039,0.629,0,698.878,2.225,0.327
1.195,0.142,3.195,0.165,1.067,0.727,0.536,0.0,0.0,2.344,0,0.001,0.54,0.213,0.752,0.0,0.166,0.629,0,558.896,1.94,0.476
1.231,0.064,3.195,0.158,1.026,0.727,0.489,0.0,0.0,2.083,0,0.013,0.54,0.0,0.752,0.0,0.604,0.629,0,633.075,0.469,0.31
0.858,0.124,3.195,0.155,0.981,0.727,0.35,0.0,0.0,1.875,0,0.034,0.54,0.0,0.752,0.0,0.0,0.629,0,559.937,0.252,2.42
1.079,-0.512,3.195,0.166,0.943,0.727,0.456,0.0,0.0,1.705,0,0.152,0.54,0.153,0.752,0.152,0.436,0.629,506.0,553.247,2.138,1.63
1.171,-0.129,3.195,0.157,0.895,0.776,0.776,0.0,0.0,1.562,0,0.132,0.54,0.309,0.752,0.716,0.0,0.604,-142.0,581.712,2.138,2.251
1.153,0.008,3.195,0.152,0.857,0.776,0.563,0.0,0.0,1.442,0,0.076,0.54,0.131,0.752,0.155,0.0,0.604,0,820.918,2.138,1.649
1.059,-0.015,3.195,0.147,0.828,0.776,0.669,0.0,0.0,0.804,0,0.043,0.49,0.0,0.752,0.741,0.0,0.604,0,837.15,2.138,1.287
1.084,-0.133,3.195,0.141,0.801,0.776,0.717,0.0,0.0,0.75,0,0.038,0.49,0.0,0.752,0.0,0.0,0.604,0,810.118,2.138,1.108
1.177,0.384,3.195,0.136,0.773,0.776,0.725,0.4,0.097,0.703,2.5,0.031,0.49,0.0,0.752,0.0,0.0,0.604,0,601.976,2.138,1.936
1.089,0.169,3.294,0.133,0.767,0.776,0.594,0.4,0.129,0.662,2.5,0.017,0.37,0.37,0.741,0.0,0.0,0.604,0,628.284,2.138,1.703
0.859,0.134,3.294,0.129,0.75,0.776,0.0,0.4,0.149,0.625,2.5,0.016,0.37,0.199,0.741,0.616,0.0,0.604,0,561.722,2.138,2.529
1.174,-0.501,3.294,0.137,0.733,0.776,0.557,0.4,0.163,1.184,2.5,0.042,0.37,0.0,0.741,0.0,0.072,0.436,0,505.701,0.384,1.334
1.046,-0.06,3.294,0.135,0.715,0.776,0.628,0.4,0.173,1.125,2.5,0.026,0.37,0.025,0.741,0.064,0.345,0.436,0,508.726,0.154,2.566
1.071,-0.186,3.294,0.132,0.697,0.776,0.0,0.333,0.176,1.429,3.003,0.053,0.37,0.02,0.741,0.271,0.192,0.345,0,776.311,2.986,2.841
0.994,-0.2,3.294,0.128,0.679,0.725,0.114,0.333,0.178,1.534,3.003,0.052,0.37,0.15,0.741,0.0,0.163,0.345,186.0,521.902,1.967,2.326
0.885,0.17,3.294,0.127,0.663,0.725,0.386,0.333,0.18,1.467,3.003,0.063,0.37,0.0,0.741,0.0,0.658,0.658,493.0,558.893,0.585,0.502
0.897,-0.242,3.294,0.13,0.653,0.725,0.269,0.333,0.18,1.25,3.003,0.092,0.37,0.0,0.616,0.0,0.0,0.658,0,650.599,0.371,0.814
0.871,-0.343,3.294,0.132,0.639,0.725,0.659,0.267,0.179,1.2,3.745,0.12,0.373,0.373,0.616,0.0,0.777,0.777,0,745.431,2.493,2.334
0.989,-0.353,3.294,0.135,0.626,0.659,0.509,0.267,0.177,1.2,3.745,0.154,0.373,0.101,0.616,0.0,0.0,0.777,0,573.003,0.278,2.064
1.176,-0.087,3.294,0.133,0.614,0.659,0.0,0.267,0.175,1.35,3.745,0.163,0.373,0.304,0.616,0.0,0.0,0.777,-28.0,500.039,2.589,2.064
1.023,0.115,3.294,0.134,0.613,0.77,0.77,0.267,0.173,1.65,3.745,0.15,0.373,0.201,0.271,0.079,0.683,0.777,-934.0,439.584,2.422,1.74
