0,0,0,0,0,0.628,0.628,0.0,0.0,0,0,0,0.467,0.467,0.68,0.68,0.0,0.0,0.0,602.2,0,1.866
0.826,0,0,0,0,0.628,0.0,0.0,0.0,0,0,0,0.467,0.339,0.68,0.47,0.0,0.0,-42.0,707.417,0,1.866
1.004,0.0,0,0.0,0.0,0.628,0.473,0.0,0.0,2.5,0,0,0.467,0.369,0.68,0.464,0.0,0.0,-443.0,660.328,0,1.968
1.244,1.335,0,0.089,0.0,0.628,0.0,0.0,0.0,2.812,0,0.5,0.467,0.401,0.68,0.633,0.072,0.072,-153.0,574.993,2.729,1.968
1.082,2.09,1.335,0.171,0.629,0.628,0.129,0.0,0.0,3.0,0,0.271,0.731,0.731,0.68,0.344,0.107,0.107,891.0,553.56,0.265,0.497
1.08,0.96,2.09,0.15,0.897,0.628,0.063,0.0,0.0,2.5,0,0.255,0.731,0.173,0.68,0.294,0.63,0.63,-1004.0,579.769,0.243,0.944
0.894,0.762,2.09,0.136,0.803,0.628,0.314,0.0,0.0,1.607,0,0.257,0.731,0.534,0.692,0.692,0.0,0.63,613.0,991.616,2.993,1.571
0.764,0.17,2.09,0.136,0.735,0.628,0.542,0.0,0.0,1.875,0,0.266,0.731,0.0,0.692,0.0,0.0,0.63,-233.0,539.8,2.993,0.999
1.183,-0.133,2.09,0.155,0.721,0.628,0.606,0.0,0.0,1.667,0,0.188,0.731,0.0,0.692,0.0,0.595,0.63,0,641.576,2.688,1.081
0.974,0.669,2.223,0.159,0.737,0.628,0.497,0.0,0.0,3.0,0,0.007,0.731,0.362,0.692,0.0,0.341,0.63,144.0,608.825,2.205,1.425
0.953,0.247,2.223,0.15,0.694,0.606,0.519,0.0,0.0,2.727,0,0.0,0.731,0.325,0.692,0.0,0.0,0.63,-66.0,652.869,2.205,1.387
0.886,0.191,2.223,0.144,0.67,0.606,0.0,0.267,0.074,2.812,3.745,0.0,0.731,0.0,0.692,0.0,0.0,0.63,-62.0,770.713,2.205,1.387
1.065,0.082,2.223,0.141,0.65,0.606,0.379,0.267,0.096,2.885,3.745,0.0,0.731,0.073,0.692,0.0,0.332,0.63,111.0,544.215,2.915,1.478
1.04,0.299,2.223,0.136,0.637,0.64,0.64,0.267,0.11,2.679,3.745,0.002,0.731,0.0,0.692,0.0,0.0,0.63,-301.0,606.562,2.915,0.374
0.937,0.268,2.223,0.132,0.615,0.64,0.074,0.267,0.118,2.75,3.745,0.006,0.534,0.0,0.692,0.0,0.263,0.63,0,698.829,0.579,0.967
0.881,-0.084,2.223,0.128,0.596,0.64,0.11,0.267,0.124,2.578,3.745,0.003,0.534,0.097,0.692,0.118,0.0,0.595,-182.0,618.123,0.579,0.657
1.087,-0.454,2.223,0.127,0.594,0.642,0.642,0.267,0.128,2.206,3.745,0.0,0.362,0.333,0.373,0.373,0.844,0.844,-62.0,542.562,0.436,0.55
0.884,0.006,2.544,0.125,0.616,0.737,0.737,0.267,0.13,2.083,3.745,0.005,0.362,0.0,0.373,0.159,0.0,0.844,77.0,570.736,0.344,0.801
1.019,-0.245,2.544,0.124,0.604,0.737,0.53,0.267,0.132,1.974,3.745,0.001,0.362,0.153,0.848,0.848,0.868,0.868,16.0,589.575,0.489,1.719
1.0,0.156,2.544,0.121,0.604,0.737,0.693,0.533,0.158,2.062,1.876,0.003,0.337,0.337,0.848,0.407,0.0,0.868,-553.0,533.267,0.489,1.722
0.984,0.295,2.544,0.118,0.59,0.737,0.569,0.533,0.176,1.964,1.876,0.012,0.337,0.0,0.848,0.0,0.0,0.868,265.0,575.91,0.489,1.751
0.939,-0.249,2.544,0.115,0.575,0.737,0.594,0.533,0.189,2.045,1.876,0.013,0.337,0.106,0.848,0.0,0.0,0.868,182.0,621.679,0.447,1.571
0.828,-0.044,2.544,0.112,0.574,0.737,0.0,0.533,0.199,1.957,1.876,0.009,0.337,0.147,0.848,0.337,0.0,0.868,-78.0,546.795,0.447,1.571
1.051,-0.156,2.544,0.115,0.566,0.737,0.0,0.267,0.196,1.875,3.745,0.001,0.337,0.0,0.848,0.151,0.0,0.868,167.0,937.796,0.447,2.783
0.947,0.206,2.544,0.113,0.561,0.737,0.0,0.267,0.193,1.95,3.745,0.004,0.337,0.102,0.848,0.0,0.0,0.868,-507.0,683.087,0.447,2.783
0.9,-0.147,2.544,0.111,0.549,0.745,0.745,0.267,0.189,1.95,3.745,0.003,0.337,0.297,0.848,0.0,0.074,0.868,72.0,547.011,0.476,2.947
1.059,-0.175,2.544,0.11,0.544,0.745,0.072,0.267,0.186,6.15,3.745,0.002,0.337,0.0,0.848,0.0,0.09,0.868,0,547.011,0.828,2.539
0.873,0.152,2.544,0.106,0.548,0.745,0.133,0.267,0.183,6.15,3.745,0.024,0.337,0.0,0.848,0.0,0.0,0.868,0,537.037,0.828,0.923
